,xC,yC,GD,stdGD,mammalTaxa,mammalSeqs,meanSeqs,Dist,PD,nTaxa,GlobalExtreme_prTrendExt,GlobalExtreme_prVarExt,GlobalExtreme_tsTrendExt,GlobalExtreme_tsVarExt,kk10,HFP2009,GDsqrt,TaxonComplete
347,125.99998334712134,54.80947996752619,0.009356725146198829,0.0,1,3.0,3.0,0.0,1692.3092217899998,59,0.00021193732391111555,0.1422286480665207,0.003075630171224475,0.7766625881195068,-14.738606770833336,1.4277977255249097,0.09673016668133488,0.01694915254237288
348,129.99998312943666,54.80947996752619,0.0018359853121175031,0.0,1,4.0,4.0,0.0,1614.2960418899997,53,0.0002236721775261685,0.15350164473056793,0.0030175726860761642,0.7653211951255798,-12.3427734375,0.4477911536567938,0.04284839917800318,0.018867924528301886
351,141.9999824763826,54.80947996752619,0.013157894736842105,0.0,1,2.0,2.0,44.447896762937425,1521.7025010099999,45,0.00021356524666771293,0.1829587072134018,0.0025001289322972298,0.7810584306716919,-0.3863636363636364,2.825587799100968,0.11470786693528089,0.022727272727272728
355,157.99998160564385,54.80947996752619,0.003522371821025432,1.3599891200870469e-05,2,11.0,5.5,79.9586063528531,1120.54057541,33,0.0002252463600598276,0.1823241114616394,0.002374936826527119,0.8111207485198975,0.0,1.1118002348058522,0.059349573048383696,0.06060606060606061
356,161.9999813879592,54.80947996752619,0.0010303967027305513,0.0,1,3.0,3.0,0.0,1115.67712788,32,0.00026086883735843003,0.18541783094406128,0.002742601558566093,0.8906652331352234,0.0,0.8726285234039971,0.03209979287675469,0.03125
375,-122.0000031564279,49.89638559083259,0.012468078653367649,0.011475868984563944,4,102.0,25.5,96.93796412403063,2426.1916696499998,97,0.00011244426423218101,0.29822057485580444,0.0027457871474325657,1.1356219053268433,-1051.0751755472943,3.81833953567697,0.11166055101676531,0.041237113402061855
376,-118.00000337411257,49.89638559083259,0.0034334013166540736,0.0024478536624639095,3,12.0,4.0,43.05056971715231,2189.0224866699996,90,0.0001311360829276964,0.20160531997680664,0.0026010656729340553,1.1447851657867432,-554.0387931034484,3.307330175405982,0.058595232883350445,0.03333333333333333
377,-114.0000035917973,49.89638559083259,0.005967445385312183,0.007611350850928603,6,35.0,5.833333333333333,38.02699522139628,2014.3385803299996,82,0.0001708479248918593,0.1604854017496109,0.002357717370614409,1.1116191148757937,-536.7327681533358,5.2216911323839375,0.07724924197241151,0.07317073170731707
378,-110.00000380948197,49.89638559083259,0.022767964612421764,0.0,1,32.0,32.0,171.80309566216084,1934.0743325099995,76,0.000197238041437231,0.14223042130470276,0.0021756200585514307,1.0865617990493774,-885.7966349670813,3.389482129564588,0.1508905716485353,0.013157894736842105
379,-106.00000402716663,49.89638559083259,0.0,0.0,1,4.0,4.0,0.0,1901.7862958399996,72,0.00018800674297381192,0.13777011632919312,0.0021376146469265227,1.090587496757507,-144.88893002591632,3.4661811413575228,0.0,0.013888888888888888
